tokenID,name,description,file_name,external_url,attributes[Background],attributes[Name],attributes[Material]
601,item601,This is the sample nft.,601.png,https://example.com/?Background=Sunset&Name=KingStronk&Material=Gold,Sunset,KingStronk,Gold
602,item602,This is the sample nft.,602.png,https://example.com/?Background=WackyAsh&Name=Chip_low&Material=Original,WackyAsh,Chip_low,Original
603,item603,This is the sample nft.,603.png,https://example.com/?Background=WackySpiralBlack&Name=Chip_low&Material=Red,WackySpiralBlack,Chip_low,Red
604,item604,This is the sample nft.,604.png,https://example.com/?Background=WackyBlueYellow&Name=Sofa&Material=Black,WackyBlueYellow,Sofa,Black
605,item605,This is the sample nft.,605.png,https://example.com/?Background=WackyBlue&Name=Kingfrog&Material=Rainbow2,WackyBlue,Kingfrog,Rainbow2
606,item606,This is the sample nft.,606.png,https://example.com/?Background=WackyTieDyeNight&Name=KingStronk&Material=Yellow,WackyTieDyeNight,KingStronk,Yellow
607,item607,This is the sample nft.,607.png,https://example.com/?Background=WackySkyHorizon&Name=Sunshine&Material=Original,WackySkyHorizon,Sunshine,Original
608,item608,This is the sample nft.,608.png,https://example.com/?Background=WackyMeta&Name=Sofa_low&Material=Yellow,WackyMeta,Sofa_low,Yellow
609,item609,This is the sample nft.,609.png,https://example.com/?Background=WackyGrey&Name=Kingfrog_low&Material=Purple,WackyGrey,Kingfrog_low,Purple
610,item610,This is the sample nft.,610.png,https://example.com/?Background=WackyMeta&Name=Ricky&Material=Green,WackyMeta,Ricky,Green
611,item611,This is the sample nft.,611.png,https://example.com/?Background=WackySky&Name=Sofa_low&Material=Yellow,WackySky,Sofa_low,Yellow
612,item612,This is the sample nft.,612.png,https://example.com/?Background=WackyBlueYellow&Name=Sunshine&Material=Orange,WackyBlueYellow,Sunshine,Orange
613,item613,This is the sample nft.,613.png,https://example.com/?Background=Sunset&Name=Chip_low&Material=Rainbow,Sunset,Chip_low,Rainbow
614,item614,This is the sample nft.,614.png,https://example.com/?Background=Green&Name=Sunshine_low&Material=Wireframe,Green,Sunshine_low,Wireframe
615,item615,This is the sample nft.,615.png,https://example.com/?Background=TieDyeNight&Name=KingStronk&Material=Red,TieDyeNight,KingStronk,Red
616,item616,This is the sample nft.,616.png,https://example.com/?Background=WackyMeta&Name=Sofa&Material=Purple,WackyMeta,Sofa,Purple
617,item617,This is the sample nft.,617.png,https://example.com/?Background=Green&Name=Kingfrog&Material=Red,Green,Kingfrog,Red
618,item618,This is the sample nft.,618.png,https://example.com/?Background=WackySpiralPurp&Name=Sunshine&Material=Black,WackySpiralPurp,Sunshine,Black
619,item619,This is the sample nft.,619.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Chip&Material=Red,WackyYellowOrangeSpiral,Chip,Red
620,item620,This is the sample nft.,620.png,https://example.com/?Background=WackyDeepPurp&Name=Ricky&Material=Purple,WackyDeepPurp,Ricky,Purple
621,item621,This is the sample nft.,621.png,https://example.com/?Background=WackyBlue&Name=Kingfrog&Material=Orange,WackyBlue,Kingfrog,Orange
622,item622,This is the sample nft.,622.png,https://example.com/?Background=Ash&Name=Sunshine_low&Material=Red,Ash,Sunshine_low,Red
623,item623,This is the sample nft.,623.png,https://example.com/?Background=YellowOrange&Name=Chip_low&Material=Bronze,YellowOrange,Chip_low,Bronze
624,item624,This is the sample nft.,624.png,https://example.com/?Background=WackyLime&Name=Sofa&Material=Green,WackyLime,Sofa,Green
625,item625,This is the sample nft.,625.png,https://example.com/?Background=WackyBlue&Name=KingStronk&Material=Red,WackyBlue,KingStronk,Red
626,item626,This is the sample nft.,626.png,https://example.com/?Background=WackyLightBlue&Name=Sunshine&Material=Yellow,WackyLightBlue,Sunshine,Yellow
627,item627,This is the sample nft.,627.png,https://example.com/?Background=WackyMeta&Name=Sunshine&Material=Glow,WackyMeta,Sunshine,Glow
628,item628,This is the sample nft.,628.png,https://example.com/?Background=Sunset&Name=Kingfrog&Material=Rainbow2,Sunset,Kingfrog,Rainbow2
629,item629,This is the sample nft.,629.png,https://example.com/?Background=WackyGrey&Name=Kingfrog_low&Material=Blue,WackyGrey,Kingfrog_low,Blue
630,item630,This is the sample nft.,630.png,https://example.com/?Background=WackyPurp&Name=KingStronk&Material=Blue,WackyPurp,KingStronk,Blue
631,item631,This is the sample nft.,631.png,https://example.com/?Background=WackyDeepPurp&Name=Sofa_low&Material=Purple,WackyDeepPurp,Sofa_low,Purple
632,item632,This is the sample nft.,632.png,https://example.com/?Background=TieDye&Name=Ricky_low&Material=Yellow,TieDye,Ricky_low,Yellow
633,item633,This is the sample nft.,633.png,https://example.com/?Background=YellowOrange&Name=Sunshine_low&Material=Glow,YellowOrange,Sunshine_low,Glow
634,item634,This is the sample nft.,634.png,https://example.com/?Background=TieDye&Name=Kingfrog_low&Material=Green,TieDye,Kingfrog_low,Green
635,item635,This is the sample nft.,635.png,https://example.com/?Background=WackyPinkPurp&Name=Sofa&Material=Glow,WackyPinkPurp,Sofa,Glow
636,item636,This is the sample nft.,636.png,https://example.com/?Background=WackyLightBlue&Name=Chip_low&Material=Black,WackyLightBlue,Chip_low,Black
637,item637,This is the sample nft.,637.png,https://example.com/?Background=Candy&Name=KingStronk&Material=Black,Candy,KingStronk,Black
638,item638,This is the sample nft.,638.png,https://example.com/?Background=Sunset&Name=Chip&Material=Gold,Sunset,Chip,Gold
639,item639,This is the sample nft.,639.png,https://example.com/?Background=WackySky&Name=Sofa&Material=Purple,WackySky,Sofa,Purple
640,item640,This is the sample nft.,640.png,https://example.com/?Background=WackyBlueYellow&Name=KingStronk&Material=Pink,WackyBlueYellow,KingStronk,Pink
641,item641,This is the sample nft.,641.png,https://example.com/?Background=WackySky&Name=Ricky&Material=Orange,WackySky,Ricky,Orange
642,item642,This is the sample nft.,642.png,https://example.com/?Background=WackyYellowOrange&Name=Chip&Material=Pink,WackyYellowOrange,Chip,Pink
643,item643,This is the sample nft.,643.png,https://example.com/?Background=WackyCandy&Name=Chip&Material=Black,WackyCandy,Chip,Black
644,item644,This is the sample nft.,644.png,https://example.com/?Background=Blue&Name=Sunshine&Material=Rainbow2,Blue,Sunshine,Rainbow2
645,item645,This is the sample nft.,645.png,https://example.com/?Background=WackyMeta&Name=KingStronk&Material=Original,WackyMeta,KingStronk,Original
646,item646,This is the sample nft.,646.png,https://example.com/?Background=TieDye&Name=KingStronk&Material=Bronze,TieDye,KingStronk,Bronze
647,item647,This is the sample nft.,647.png,https://example.com/?Background=WackyPurpVortex&Name=Kingfrog_low&Material=Purple,WackyPurpVortex,Kingfrog_low,Purple
648,item648,This is the sample nft.,648.png,https://example.com/?Background=WackyLightBlue&Name=Ricky&Material=Rainbow,WackyLightBlue,Ricky,Rainbow
649,item649,This is the sample nft.,649.png,https://example.com/?Background=Ash&Name=Sunshine&Material=Rainbow,Ash,Sunshine,Rainbow
650,item650,This is the sample nft.,650.png,https://example.com/?Background=BubbleGum&Name=Chip&Material=Orange,BubbleGum,Chip,Orange
651,item651,This is the sample nft.,651.png,https://example.com/?Background=WackyYellowOrange&Name=Kingfrog_low&Material=Glow,WackyYellowOrange,Kingfrog_low,Glow
652,item652,This is the sample nft.,652.png,https://example.com/?Background=WackyAsh&Name=Sofa&Material=Silver,WackyAsh,Sofa,Silver
653,item653,This is the sample nft.,653.png,https://example.com/?Background=WackyBlueYellow&Name=Sofa&Material=Yellow,WackyBlueYellow,Sofa,Yellow
654,item654,This is the sample nft.,654.png,https://example.com/?Background=WackyGrey&Name=KingStronk_low&Material=Gold,WackyGrey,KingStronk_low,Gold
655,item655,This is the sample nft.,655.png,https://example.com/?Background=DeepBlack&Name=Ricky&Material=Bronze,DeepBlack,Ricky,Bronze
656,item656,This is the sample nft.,656.png,https://example.com/?Background=TieDye&Name=Sunshine&Material=Blue,TieDye,Sunshine,Blue
657,item657,This is the sample nft.,657.png,https://example.com/?Background=WackyBlueYellow&Name=Chip&Material=Blue,WackyBlueYellow,Chip,Blue
658,item658,This is the sample nft.,658.png,https://example.com/?Background=WackyGrey&Name=KingStronk_low&Material=Orange,WackyGrey,KingStronk_low,Orange
659,item659,This is the sample nft.,659.png,https://example.com/?Background=WackyTieDye&Name=Sunshine&Material=Silver,WackyTieDye,Sunshine,Silver
660,item660,This is the sample nft.,660.png,https://example.com/?Background=WackySpiralSky&Name=Chip_low&Material=Pink,WackySpiralSky,Chip_low,Pink
661,item661,This is the sample nft.,661.png,https://example.com/?Background=TieDye&Name=Ricky_low&Material=Red,TieDye,Ricky_low,Red
662,item662,This is the sample nft.,662.png,https://example.com/?Background=WackyBlueYellow&Name=Sofa_low&Material=Blue,WackyBlueYellow,Sofa_low,Blue
663,item663,This is the sample nft.,663.png,https://example.com/?Background=WackySky&Name=Sunshine&Material=Green,WackySky,Sunshine,Green
664,item664,This is the sample nft.,664.png,https://example.com/?Background=WackyMeta&Name=Sunshine_low&Material=Green,WackyMeta,Sunshine_low,Green
665,item665,This is the sample nft.,665.png,https://example.com/?Background=WackyPurp&Name=KingStronk_low&Material=Original,WackyPurp,KingStronk_low,Original
666,item666,This is the sample nft.,666.png,https://example.com/?Background=WackyAsh&Name=Sunshine&Material=Wireframe,WackyAsh,Sunshine,Wireframe
667,item667,This is the sample nft.,667.png,https://example.com/?Background=WackyToxic&Name=Ricky&Material=Pink,WackyToxic,Ricky,Pink
668,item668,This is the sample nft.,668.png,https://example.com/?Background=WackyAsh&Name=Ricky&Material=Original,WackyAsh,Ricky,Original
669,item669,This is the sample nft.,669.png,https://example.com/?Background=WackySpiralPurp&Name=KingStronk_low&Material=Black,WackySpiralPurp,KingStronk_low,Black
670,item670,This is the sample nft.,670.png,https://example.com/?Background=WackyBlueYellow&Name=Sofa&Material=Orange,WackyBlueYellow,Sofa,Orange
671,item671,This is the sample nft.,671.png,https://example.com/?Background=WackyCandy&Name=Chip_low&Material=Blue,WackyCandy,Chip_low,Blue
672,item672,This is the sample nft.,672.png,https://example.com/?Background=WackySky&Name=Sunshine&Material=Pink,WackySky,Sunshine,Pink
673,item673,This is the sample nft.,673.png,https://example.com/?Background=TieDyeBlack&Name=Ricky_low&Material=Red,TieDyeBlack,Ricky_low,Red
674,item674,This is the sample nft.,674.png,https://example.com/?Background=Pink&Name=Kingfrog_low&Material=Silver,Pink,Kingfrog_low,Silver
675,item675,This is the sample nft.,675.png,https://example.com/?Background=WackyTieDye&Name=KingStronk&Material=Bronze,WackyTieDye,KingStronk,Bronze
676,item676,This is the sample nft.,676.png,https://example.com/?Background=WackyGrey&Name=Ricky&Material=Rainbow,WackyGrey,Ricky,Rainbow
677,item677,This is the sample nft.,677.png,https://example.com/?Background=TieDyeNight&Name=Sofa&Material=Rainbow2,TieDyeNight,Sofa,Rainbow2
678,item678,This is the sample nft.,678.png,https://example.com/?Background=TieDyeBlack&Name=Sunshine&Material=Orange,TieDyeBlack,Sunshine,Orange
679,item679,This is the sample nft.,679.png,https://example.com/?Background=WackyToxic&Name=Ricky&Material=Blue,WackyToxic,Ricky,Blue
680,item680,This is the sample nft.,680.png,https://example.com/?Background=WackySpiralPurp&Name=Ricky&Material=Purple,WackySpiralPurp,Ricky,Purple
681,item681,This is the sample nft.,681.png,https://example.com/?Background=WackySpiralSky&Name=Sunshine&Material=Bronze,WackySpiralSky,Sunshine,Bronze
682,item682,This is the sample nft.,682.png,https://example.com/?Background=WackyCandy&Name=Ricky&Material=Blue,WackyCandy,Ricky,Blue
683,item683,This is the sample nft.,683.png,https://example.com/?Background=WackySpiralSky&Name=Chip&Material=Silver,WackySpiralSky,Chip,Silver
684,item684,This is the sample nft.,684.png,https://example.com/?Background=Candy&Name=KingStronk_low&Material=Gold,Candy,KingStronk_low,Gold
685,item685,This is the sample nft.,685.png,https://example.com/?Background=Green&Name=KingStronk_low&Material=Pink,Green,KingStronk_low,Pink
686,item686,This is the sample nft.,686.png,https://example.com/?Background=WackyTieDyeNight&Name=Chip&Material=Rainbow2,WackyTieDyeNight,Chip,Rainbow2
687,item687,This is the sample nft.,687.png,https://example.com/?Background=WackyPurpVortex&Name=Chip&Material=Green,WackyPurpVortex,Chip,Green
688,item688,This is the sample nft.,688.png,https://example.com/?Background=WackySky&Name=KingStronk&Material=Red,WackySky,KingStronk,Red
689,item689,This is the sample nft.,689.png,https://example.com/?Background=DeepPurple&Name=Kingfrog&Material=Rainbow2,DeepPurple,Kingfrog,Rainbow2
690,item690,This is the sample nft.,690.png,https://example.com/?Background=WackyPurp&Name=Sunshine&Material=Green,WackyPurp,Sunshine,Green
691,item691,This is the sample nft.,691.png,https://example.com/?Background=WackyCandy&Name=Sofa&Material=Green,WackyCandy,Sofa,Green
692,item692,This is the sample nft.,692.png,https://example.com/?Background=Pink&Name=KingStronk&Material=Bronze,Pink,KingStronk,Bronze
693,item693,This is the sample nft.,693.png,https://example.com/?Background=WackyDeepPurp&Name=KingStronk&Material=Rainbow2,WackyDeepPurp,KingStronk,Rainbow2
694,item694,This is the sample nft.,694.png,https://example.com/?Background=TieDyeNight&Name=Kingfrog&Material=Green,TieDyeNight,Kingfrog,Green
695,item695,This is the sample nft.,695.png,https://example.com/?Background=WackyBlue&Name=KingStronk&Material=Rainbow,WackyBlue,KingStronk,Rainbow
696,item696,This is the sample nft.,696.png,https://example.com/?Background=Candy&Name=KingStronk&Material=Red,Candy,KingStronk,Red
697,item697,This is the sample nft.,697.png,https://example.com/?Background=WackySpiralBlack&Name=Chip&Material=Orange,WackySpiralBlack,Chip,Orange
698,item698,This is the sample nft.,698.png,https://example.com/?Background=WackyMeta&Name=Sofa&Material=Pink,WackyMeta,Sofa,Pink
699,item699,This is the sample nft.,699.png,https://example.com/?Background=WackyHorizonBlack&Name=Kingfrog&Material=Silver,WackyHorizonBlack,Kingfrog,Silver
700,item700,This is the sample nft.,700.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Kingfrog&Material=Orange,WackyYellowOrangeSpiral,Kingfrog,Orange
701,item701,This is the sample nft.,701.png,https://example.com/?Background=WackySpiralSky&Name=Ricky&Material=Pink,WackySpiralSky,Ricky,Pink
702,item702,This is the sample nft.,702.png,https://example.com/?Background=WackyBlue&Name=KingStronk&Material=Silver,WackyBlue,KingStronk,Silver
703,item703,This is the sample nft.,703.png,https://example.com/?Background=DeepBlack&Name=Chip&Material=Black,DeepBlack,Chip,Black
704,item704,This is the sample nft.,704.png,https://example.com/?Background=WackyHorizonBlack&Name=KingStronk_low&Material=Blue,WackyHorizonBlack,KingStronk_low,Blue
705,item705,This is the sample nft.,705.png,https://example.com/?Background=WackyBlue&Name=KingStronk_low&Material=Green,WackyBlue,KingStronk_low,Green
706,item706,This is the sample nft.,706.png,https://example.com/?Background=WackyDeepPurp&Name=Chip&Material=Pink,WackyDeepPurp,Chip,Pink
707,item707,This is the sample nft.,707.png,https://example.com/?Background=WackyLime&Name=Chip&Material=Yellow,WackyLime,Chip,Yellow
708,item708,This is the sample nft.,708.png,https://example.com/?Background=Green&Name=Sofa_low&Material=Green,Green,Sofa_low,Green
709,item709,This is the sample nft.,709.png,https://example.com/?Background=WackyTieDye&Name=Chip&Material=Bronze,WackyTieDye,Chip,Bronze
710,item710,This is the sample nft.,710.png,https://example.com/?Background=BubbleGum&Name=Sunshine&Material=Red,BubbleGum,Sunshine,Red
711,item711,This is the sample nft.,711.png,https://example.com/?Background=WackySpiralPurp&Name=KingStronk&Material=Yellow,WackySpiralPurp,KingStronk,Yellow
712,item712,This is the sample nft.,712.png,https://example.com/?Background=YellowOrange&Name=Kingfrog&Material=Purple,YellowOrange,Kingfrog,Purple
713,item713,This is the sample nft.,713.png,https://example.com/?Background=WackyPurpVortex&Name=Kingfrog&Material=Purple,WackyPurpVortex,Kingfrog,Purple
714,item714,This is the sample nft.,714.png,https://example.com/?Background=Green&Name=Sofa_low&Material=Yellow,Green,Sofa_low,Yellow
715,item715,This is the sample nft.,715.png,https://example.com/?Background=WackyHorizonBlack&Name=KingStronk&Material=Rainbow2,WackyHorizonBlack,KingStronk,Rainbow2
716,item716,This is the sample nft.,716.png,https://example.com/?Background=WackyCandy&Name=Chip&Material=Rainbow,WackyCandy,Chip,Rainbow
717,item717,This is the sample nft.,717.png,https://example.com/?Background=WackySkyHorizon&Name=Sofa&Material=Original,WackySkyHorizon,Sofa,Original
718,item718,This is the sample nft.,718.png,https://example.com/?Background=WackyTieDyeNight&Name=KingStronk&Material=Orange,WackyTieDyeNight,KingStronk,Orange
719,item719,This is the sample nft.,719.png,https://example.com/?Background=DeepBlack&Name=Chip&Material=Bronze,DeepBlack,Chip,Bronze
720,item720,This is the sample nft.,720.png,https://example.com/?Background=Pink&Name=Ricky&Material=Red,Pink,Ricky,Red
721,item721,This is the sample nft.,721.png,https://example.com/?Background=TieDyeNight&Name=Chip&Material=Glow,TieDyeNight,Chip,Glow
722,item722,This is the sample nft.,722.png,https://example.com/?Background=WackyLightBlue&Name=Ricky&Material=Silver,WackyLightBlue,Ricky,Silver
723,item723,This is the sample nft.,723.png,https://example.com/?Background=WackyTieDyeNight&Name=Ricky_low&Material=Pink,WackyTieDyeNight,Ricky_low,Pink
724,item724,This is the sample nft.,724.png,https://example.com/?Background=WackyPurpVortex&Name=Kingfrog&Material=Black,WackyPurpVortex,Kingfrog,Black
725,item725,This is the sample nft.,725.png,https://example.com/?Background=Ash&Name=Sofa&Material=Bronze,Ash,Sofa,Bronze
726,item726,This is the sample nft.,726.png,https://example.com/?Background=WackyPurp&Name=Ricky&Material=Black,WackyPurp,Ricky,Black
727,item727,This is the sample nft.,727.png,https://example.com/?Background=Sky&Name=Sunshine_low&Material=Yellow,Sky,Sunshine_low,Yellow
728,item728,This is the sample nft.,728.png,https://example.com/?Background=Green&Name=KingStronk&Material=Bronze,Green,KingStronk,Bronze
729,item729,This is the sample nft.,729.png,https://example.com/?Background=WackySky&Name=Ricky_low&Material=Wireframe,WackySky,Ricky_low,Wireframe
730,item730,This is the sample nft.,730.png,https://example.com/?Background=YellowOrange&Name=Sunshine_low&Material=Rainbow2,YellowOrange,Sunshine_low,Rainbow2
731,item731,This is the sample nft.,731.png,https://example.com/?Background=Pink&Name=Ricky&Material=Orange,Pink,Ricky,Orange
732,item732,This is the sample nft.,732.png,https://example.com/?Background=WackyBlueYellow&Name=Ricky&Material=Red,WackyBlueYellow,Ricky,Red
733,item733,This is the sample nft.,733.png,https://example.com/?Background=BubbleGum&Name=Kingfrog&Material=Bronze,BubbleGum,Kingfrog,Bronze
734,item734,This is the sample nft.,734.png,https://example.com/?Background=WackyCandy&Name=KingStronk&Material=Bronze,WackyCandy,KingStronk,Bronze
735,item735,This is the sample nft.,735.png,https://example.com/?Background=Toxic&Name=Ricky&Material=Bronze,Toxic,Ricky,Bronze
736,item736,This is the sample nft.,736.png,https://example.com/?Background=WackyCandy&Name=Sunshine&Material=Green,WackyCandy,Sunshine,Green
737,item737,This is the sample nft.,737.png,https://example.com/?Background=WackySpiralSky&Name=Kingfrog&Material=Original,WackySpiralSky,Kingfrog,Original
738,item738,This is the sample nft.,738.png,https://example.com/?Background=WackyLightBlue&Name=Kingfrog_low&Material=Wireframe,WackyLightBlue,Kingfrog_low,Wireframe
739,item739,This is the sample nft.,739.png,https://example.com/?Background=WackyGrey&Name=Sunshine&Material=Orange,WackyGrey,Sunshine,Orange
740,item740,This is the sample nft.,740.png,https://example.com/?Background=Toxic&Name=Sofa_low&Material=Black,Toxic,Sofa_low,Black
741,item741,This is the sample nft.,741.png,https://example.com/?Background=WackySpiralBlack&Name=Sunshine&Material=Original,WackySpiralBlack,Sunshine,Original
742,item742,This is the sample nft.,742.png,https://example.com/?Background=Sky&Name=Kingfrog&Material=Pink,Sky,Kingfrog,Pink
743,item743,This is the sample nft.,743.png,https://example.com/?Background=BubbleGum&Name=KingStronk_low&Material=Wireframe,BubbleGum,KingStronk_low,Wireframe
744,item744,This is the sample nft.,744.png,https://example.com/?Background=WackyPinkPurp&Name=Sofa_low&Material=Pink,WackyPinkPurp,Sofa_low,Pink
745,item745,This is the sample nft.,745.png,https://example.com/?Background=WackyHorizonBlack&Name=Sofa_low&Material=Rainbow,WackyHorizonBlack,Sofa_low,Rainbow
746,item746,This is the sample nft.,746.png,https://example.com/?Background=WackyMeta&Name=Sofa&Material=Rainbow,WackyMeta,Sofa,Rainbow
747,item747,This is the sample nft.,747.png,https://example.com/?Background=WackyAsh&Name=Ricky&Material=Pink,WackyAsh,Ricky,Pink
748,item748,This is the sample nft.,748.png,https://example.com/?Background=WackyPinkPurp&Name=Sunshine&Material=Silver,WackyPinkPurp,Sunshine,Silver
749,item749,This is the sample nft.,749.png,https://example.com/?Background=Ash&Name=Kingfrog_low&Material=Blue,Ash,Kingfrog_low,Blue
750,item750,This is the sample nft.,750.png,https://example.com/?Background=WackyAsh&Name=Sofa&Material=Gold,WackyAsh,Sofa,Gold
751,item751,This is the sample nft.,751.png,https://example.com/?Background=WackySkyHorizon&Name=Chip_low&Material=Black,WackySkyHorizon,Chip_low,Black
752,item752,This is the sample nft.,752.png,https://example.com/?Background=WackyBlueYellow&Name=Kingfrog&Material=Red,WackyBlueYellow,Kingfrog,Red
753,item753,This is the sample nft.,753.png,https://example.com/?Background=YellowOrange&Name=Kingfrog_low&Material=Rainbow2,YellowOrange,Kingfrog_low,Rainbow2
754,item754,This is the sample nft.,754.png,https://example.com/?Background=Candy&Name=Chip_low&Material=Bronze,Candy,Chip_low,Bronze
755,item755,This is the sample nft.,755.png,https://example.com/?Background=TieDyeNight&Name=KingStronk&Material=Black,TieDyeNight,KingStronk,Black
756,item756,This is the sample nft.,756.png,https://example.com/?Background=Blue&Name=Sofa&Material=Pink,Blue,Sofa,Pink
757,item757,This is the sample nft.,757.png,https://example.com/?Background=WackyBlueYellow&Name=Sofa&Material=Bronze,WackyBlueYellow,Sofa,Bronze
758,item758,This is the sample nft.,758.png,https://example.com/?Background=WackySpiralSky&Name=Chip_low&Material=Rainbow,WackySpiralSky,Chip_low,Rainbow
759,item759,This is the sample nft.,759.png,https://example.com/?Background=WackyYellowOrange&Name=Sunshine&Material=Rainbow2,WackyYellowOrange,Sunshine,Rainbow2
760,item760,This is the sample nft.,760.png,https://example.com/?Background=WackyYellowOrange&Name=Sunshine&Material=Blue,WackyYellowOrange,Sunshine,Blue
761,item761,This is the sample nft.,761.png,https://example.com/?Background=WackyPurpVortex&Name=Kingfrog_low&Material=Yellow,WackyPurpVortex,Kingfrog_low,Yellow
762,item762,This is the sample nft.,762.png,https://example.com/?Background=TieDyeBlack&Name=Chip_low&Material=Bronze,TieDyeBlack,Chip_low,Bronze
763,item763,This is the sample nft.,763.png,https://example.com/?Background=WackySpiralBlack&Name=Ricky_low&Material=Silver,WackySpiralBlack,Ricky_low,Silver
764,item764,This is the sample nft.,764.png,https://example.com/?Background=WackyLime&Name=Kingfrog&Material=Original,WackyLime,Kingfrog,Original
765,item765,This is the sample nft.,765.png,https://example.com/?Background=WackySpiralBlack&Name=Kingfrog_low&Material=Rainbow2,WackySpiralBlack,Kingfrog_low,Rainbow2
766,item766,This is the sample nft.,766.png,https://example.com/?Background=WackyDeepPurp&Name=Sunshine&Material=Silver,WackyDeepPurp,Sunshine,Silver
767,item767,This is the sample nft.,767.png,https://example.com/?Background=WackySpiralPurp&Name=KingStronk_low&Material=Blue,WackySpiralPurp,KingStronk_low,Blue
768,item768,This is the sample nft.,768.png,https://example.com/?Background=Candy&Name=Ricky&Material=Yellow,Candy,Ricky,Yellow
769,item769,This is the sample nft.,769.png,https://example.com/?Background=WackySpiralSky&Name=Sofa_low&Material=Rainbow,WackySpiralSky,Sofa_low,Rainbow
770,item770,This is the sample nft.,770.png,https://example.com/?Background=TieDye&Name=Sunshine_low&Material=Black,TieDye,Sunshine_low,Black
771,item771,This is the sample nft.,771.png,https://example.com/?Background=BubbleGum&Name=Sofa&Material=Blue,BubbleGum,Sofa,Blue
772,item772,This is the sample nft.,772.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=KingStronk&Material=Bronze,WackyYellowOrangeSpiral,KingStronk,Bronze
773,item773,This is the sample nft.,773.png,https://example.com/?Background=Ash&Name=KingStronk_low&Material=Original,Ash,KingStronk_low,Original
774,item774,This is the sample nft.,774.png,https://example.com/?Background=WackySunset&Name=Sofa&Material=Yellow,WackySunset,Sofa,Yellow
775,item775,This is the sample nft.,775.png,https://example.com/?Background=WackyTieDyeNight&Name=Sunshine_low&Material=Blue,WackyTieDyeNight,Sunshine_low,Blue
776,item776,This is the sample nft.,776.png,https://example.com/?Background=Sky&Name=Ricky_low&Material=Rainbow,Sky,Ricky_low,Rainbow
777,item777,This is the sample nft.,777.png,https://example.com/?Background=WackyAsh&Name=Sunshine_low&Material=Silver,WackyAsh,Sunshine_low,Silver
778,item778,This is the sample nft.,778.png,https://example.com/?Background=WackySunset&Name=Ricky_low&Material=Orange,WackySunset,Ricky_low,Orange
779,item779,This is the sample nft.,779.png,https://example.com/?Background=WackyHorizonBlack&Name=Ricky&Material=Pink,WackyHorizonBlack,Ricky,Pink
780,item780,This is the sample nft.,780.png,https://example.com/?Background=WackyPurp&Name=Ricky&Material=Blue,WackyPurp,Ricky,Blue
781,item781,This is the sample nft.,781.png,https://example.com/?Background=WackyYellowOrangeSpiral&Name=Sofa&Material=Red,WackyYellowOrangeSpiral,Sofa,Red
782,item782,This is the sample nft.,782.png,https://example.com/?Background=WackySkyHorizon&Name=Kingfrog_low&Material=Green,WackySkyHorizon,Kingfrog_low,Green
783,item783,This is the sample nft.,783.png,https://example.com/?Background=DeepPurple&Name=Ricky_low&Material=Bronze,DeepPurple,Ricky_low,Bronze
784,item784,This is the sample nft.,784.png,https://example.com/?Background=Grey&Name=Chip&Material=Green,Grey,Chip,Green
785,item785,This is the sample nft.,785.png,https://example.com/?Background=WackySpiralPurp&Name=KingStronk_low&Material=Original,WackySpiralPurp,KingStronk_low,Original
786,item786,This is the sample nft.,786.png,https://example.com/?Background=TieDye&Name=Kingfrog_low&Material=Wireframe,TieDye,Kingfrog_low,Wireframe
787,item787,This is the sample nft.,787.png,https://example.com/?Background=Sunset&Name=Chip_low&Material=Blue,Sunset,Chip_low,Blue
788,item788,This is the sample nft.,788.png,https://example.com/?Background=Sky&Name=Chip&Material=Silver,Sky,Chip,Silver
789,item789,This is the sample nft.,789.png,https://example.com/?Background=WackySunset&Name=Kingfrog_low&Material=Green,WackySunset,Kingfrog_low,Green
790,item790,This is the sample nft.,790.png,https://example.com/?Background=WackySkyHorizon&Name=Ricky&Material=Green,WackySkyHorizon,Ricky,Green
791,item791,This is the sample nft.,791.png,https://example.com/?Background=WackyGrey&Name=Sofa&Material=Gold,WackyGrey,Sofa,Gold
792,item792,This is the sample nft.,792.png,https://example.com/?Background=WackyPurp&Name=Sunshine_low&Material=Original,WackyPurp,Sunshine_low,Original
793,item793,This is the sample nft.,793.png,https://example.com/?Background=WackyPinkPurp&Name=Kingfrog_low&Material=Bronze,WackyPinkPurp,Kingfrog_low,Bronze
794,item794,This is the sample nft.,794.png,https://example.com/?Background=WackyPinkPurp&Name=Chip_low&Material=Bronze,WackyPinkPurp,Chip_low,Bronze
795,item795,This is the sample nft.,795.png,https://example.com/?Background=Blue&Name=Sofa&Material=Green,Blue,Sofa,Green
796,item796,This is the sample nft.,796.png,https://example.com/?Background=WackyDeepPurp&Name=Chip&Material=Rainbow,WackyDeepPurp,Chip,Rainbow
797,item797,This is the sample nft.,797.png,https://example.com/?Background=WackySpiralPurp&Name=Chip_low&Material=Blue,WackySpiralPurp,Chip_low,Blue
798,item798,This is the sample nft.,798.png,https://example.com/?Background=Grey&Name=Sunshine_low&Material=Rainbow,Grey,Sunshine_low,Rainbow
799,item799,This is the sample nft.,799.png,https://example.com/?Background=Sky&Name=Ricky_low&Material=Black,Sky,Ricky_low,Black
